N = 100, P = 1, g = 1.000000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-198.000000,99.000000
2,-166.795194,81.753684
3,-145.546731,66.623518
4,-157.762094,71.663422
5,-156.189855,66.045304
6,-161.404038,74.302992
7,-163.849710,72.703286
8,-164.191578,66.588762
9,-149.790167,65.885910
10,-149.679779,58.957783
11,-154.515359,68.213527
12,-155.574803,65.262999
13,-151.487096,68.213732
14,-153.742868,67.828851
15,-152.463616,62.628615
16,-151.215505,61.543310
17,-151.497323,61.356919
18,-139.960334,54.916579
19,-141.831776,62.789640
20,-140.255815,54.394912
21,-133.275496,55.950351
22,-144.049753,58.163757
23,-139.077829,62.517174
24,-137.034003,56.780141
25,-136.330340,55.211330
26,-133.164260,55.065279
27,-129.466536,54.227422
28,-131.708282,49.034724
29,-140.765571,57.176212
30,-131.572884,44.513280
31,-144.255077,60.981450
32,-143.942326,59.879265
33,-144.205582,56.886381
34,-139.128085,51.311858
35,-133.081498,45.073300
36,-132.024536,54.156003
37,-148.691095,63.227861
38,-151.462139,68.778053
39,-148.208458,62.547018
40,-146.787565,61.555008
41,-144.845254,57.678490
42,-149.283453,64.716005
43,-149.295304,65.423030
44,-141.676824,53.146524
45,-146.695813,68.310028
46,-158.736473,73.812721
47,-159.002275,71.144188
48,-152.117164,67.330578
49,-139.425970,59.777714
50,-148.050000,57.179339
51,-153.528033,69.361196
52,-148.732468,68.529833
53,-147.137478,64.253205
54,-140.002564,53.673693
55,-150.355535,64.072302
56,-138.833355,59.691905
57,-152.479656,66.130518
58,-151.322259,65.388671
59,-146.769947,61.420451
60,-146.258275,57.614976
61,-148.778641,58.053781
62,-146.774030,59.978536
63,-140.578715,55.460098
64,-148.783527,57.954917
65,-144.748003,58.944172
66,-144.311414,60.819373
67,-146.816665,62.825124
68,-152.677517,66.546954
69,-146.133206,66.528335
70,-142.395945,58.582493
71,-155.479927,68.244799
72,-154.677237,69.932787
73,-152.420856,67.282311
74,-152.845505,68.064942
75,-151.689606,55.067291
76,-148.382633,61.333398
77,-151.468194,60.178467
78,-142.659090,54.565056
79,-143.116208,55.401546
80,-140.756333,65.381039
81,-143.050846,63.215641
82,-142.888348,67.721453
83,-146.052689,61.429720
84,-151.598670,54.544633
85,-137.278017,46.836460
86,-146.207670,60.117435
87,-154.646258,70.590554
88,-150.638391,60.132503
89,-136.345754,53.546736
90,-129.963730,59.924830
91,-150.620278,72.184805
92,-153.465086,75.343796
93,-153.225252,67.945718
94,-148.515426,67.287602
95,-147.708216,66.911369
96,-145.530405,69.234682
97,-146.764561,63.363789
98,-150.431379,60.288517
99,-145.931242,61.743238
100,-156.921672,68.623752
101,-155.359922,65.014622
102,-140.486527,54.871938
103,-135.606555,52.033908
104,-142.057591,59.079527
105,-149.261447,56.763051
106,-138.732554,58.922733
107,-131.763656,44.015842
108,-142.047280,58.083973
109,-144.493646,56.126443
110,-139.936983,56.350147
111,-147.816569,59.575449
112,-146.244410,68.040448
113,-146.051332,64.484790
114,-148.583930,58.272401
115,-143.740191,53.749642
116,-143.465189,53.109396
117,-138.635661,55.720463
118,-132.819175,50.126105
119,-138.802475,60.554506
120,-137.377453,54.215465
121,-153.046099,62.902941
122,-157.279299,71.840297
123,-147.890925,59.939623
124,-130.879231,51.076416
125,-147.115390,61.338991
126,-141.164516,61.555520
127,-146.703630,72.214785
128,-138.638631,61.501500
129,-154.307408,71.704482
130,-135.083340,57.994211
131,-141.215238,60.190990
132,-147.725291,61.800122
133,-144.094216,64.153835
134,-140.169321,65.872502
135,-143.460633,57.675450
136,-136.104511,57.550440
137,-143.440637,61.932906
138,-147.407425,60.999630
139,-149.588941,65.873501
140,-141.753162,56.216622
141,-148.270619,62.072455
142,-152.825683,70.956789
143,-148.478449,59.166340
144,-148.113213,58.109768
145,-139.638313,59.839254
146,-127.556615,48.333752
147,-136.727074,61.411896
148,-144.403412,60.999065
149,-142.207164,57.337676
150,-123.912074,49.919190
151,-136.567244,62.164329
152,-129.332390,53.668858
153,-135.734781,52.777256
154,-135.054451,56.789122
155,-131.308735,55.247646
156,-143.241309,61.689799
157,-138.699217,54.784615
158,-127.816769,46.182822
159,-132.441766,59.181237
160,-138.554836,61.906615
161,-134.322750,57.243658
162,-148.184301,59.836606
163,-138.393973,49.405533
164,-141.069106,62.390405
165,-141.517875,57.299358
166,-134.290882,55.332467
167,-140.435786,58.222579
168,-139.759423,50.027713
169,-137.667174,55.408362
170,-133.155992,47.911345
