N = 3, P = 3, g = 1.000000, T = 0.500000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 1000
MC Step, Potential Energy, Correlation
1,-4.000000,2.000000
2,-3.123202,0.900969
3,-2.155959,-0.425270
4,-2.835050,1.320914
5,-3.246980,1.623490
6,-2.793116,1.623490
7,-1.442336,-1.211352
8,-0.254431,0.733052
9,-3.656250,1.579063
10,-2.717704,0.698220
11,-1.933731,0.900969
12,-3.158125,1.579063
13,-3.652478,1.826239
14,-3.427775,0.988831
15,-2.106074,-0.658322
16,-2.374152,1.781812
17,-3.335148,1.191580
18,-2.700489,1.826239
19,-3.826239,1.652478
20,-2.883745,1.030303
21,-2.347897,0.733052
22,-3.822291,1.911146
23,-0.873502,-0.445042
24,-2.366718,-1.000000
25,-2.810768,0.142820
26,-3.304955,1.652478
27,-1.551938,0.400969
28,-0.735570,1.191580
29,-2.641828,1.320914
30,-2.541119,0.733052
31,-2.367905,-0.134659
32,-0.911146,0.455573
33,0.001651,0.440071
34,-2.826042,1.911146
35,-2.706235,1.449729
36,-3.822291,1.911146
37,-1.210838,0.222521
38,-0.145365,0.011169
39,-1.773241,0.455573
40,-3.304955,1.652478
41,-2.119812,-0.109562
42,-2.060606,1.030303
43,-0.388818,-0.425270
44,-3.397582,1.449729
45,-2.383160,1.191580
46,-3.158125,1.579063
47,-3.397582,1.449729
48,-1.588247,1.365341
49,-3.652478,1.826239
50,-2.826042,1.911146
51,-0.911146,0.455573
52,-3.324167,1.911146
53,-2.541119,0.733052
54,-2.493959,1.246980
55,-3.652478,1.826239
56,-3.822291,1.911146
57,-3.824265,1.781812
58,-3.324167,1.911146
59,-1.773241,0.455573
60,-1.088404,-0.914101
61,-1.551938,0.400969
62,-3.152379,1.955573
63,-1.262697,0.326239
64,-0.911146,0.455573
65,-3.153395,0.440071
66,-3.246980,1.623490
67,-2.334986,1.579063
68,-1.836861,1.579063
69,-3.095692,1.320914
70,-2.793116,1.623490
71,-1.588247,1.365341
72,-3.365341,0.730682
73,-1.607199,0.123490
74,-3.652478,1.826239
75,-1.690819,-1.488831
76,-1.554958,0.777479
77,-0.039708,-1.123490
78,0.211126,-1.400969
79,-0.462714,-0.277479
80,-1.668109,-1.400969
81,0.582947,-0.722521
82,-2.700489,1.826239
83,-0.810020,1.191580
84,-1.132335,-0.826239
85,-2.294861,-0.367711
86,-0.607038,-1.488831
87,-2.383160,1.191580
88,-2.635719,0.400969
89,-0.710661,0.054604
90,0.946404,-1.488831
91,1.102957,-1.801938
92,0.508862,-1.466104
93,-1.668109,-1.400969
94,-2.572099,-0.722521
95,-1.683887,-1.977662
96,-0.065885,-0.147791
97,-0.861260,0.222521
98,-3.658223,1.449729
99,-2.793116,1.623490
100,-3.528889,1.579063
101,-2.837543,1.579063
102,-2.228125,1.365341
103,-2.670453,0.603718
104,-3.779838,1.826239
105,-0.231828,0.093187
106,-3.563623,1.781812
107,-2.242359,1.781812
108,-1.133363,0.455573
109,-3.152379,1.955573
110,-3.088468,0.698220
111,-3.623490,1.246980
112,-3.650504,1.955573
113,-0.078499,0.123490
114,0.050350,0.123490
115,-0.366526,-1.466104
116,-1.955475,-0.826239
117,-3.095692,1.320914
118,-0.652478,0.326239
119,-3.658223,1.449729
120,2.032762,0.400969
121,-0.828209,-0.535628
122,-1.637893,1.955573
123,-3.652478,1.826239
124,-2.700489,1.826239
125,-0.709394,0.440071
126,-1.801938,0.900969
127,-1.588247,1.365341
128,-2.826042,1.911146
129,-3.333174,1.320914
130,-3.158125,1.579063
131,-3.304955,1.652478
132,-2.176109,0.777479
133,-2.874250,1.652478
134,-3.822291,1.911146
135,-2.374152,1.781812
136,-1.554958,0.777479
137,-2.002903,1.911146
138,-0.338389,0.900969
139,-0.458468,1.320914
140,-3.153395,0.440071
141,-4.000000,2.000000
142,-3.652478,1.826239
143,-1.801938,0.900969
144,-1.384971,1.449729
145,0.142985,1.320914
146,-2.334986,1.579063
147,-3.158125,1.579063
148,-3.427775,0.988831
149,-1.775215,0.326239
150,-2.163198,1.623490
151,-3.658223,1.449729
152,-1.926590,-0.109562
153,-0.847680,1.246980
154,-2.605388,-0.134659
155,-2.669008,0.988831
156,-1.833963,0.093187
157,-3.215828,0.698220
158,-2.176109,0.777479
159,-3.158125,1.579063
160,-3.652478,1.826239
