N = 100, P = 1, g = 0.800000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 1000
MC Step, Potential Energy, Correlation
1,-158.400000,99.000000
2,-127.029530,75.133747
3,-117.015617,65.108700
4,-109.540950,61.025526
5,-108.939007,54.657392
6,-118.785856,66.362000
7,-111.568815,57.042795
8,-114.854188,51.395406
9,-96.796383,51.746054
10,-102.004315,56.838518
11,-103.143481,53.274648
12,-116.241640,53.920794
13,-107.138771,61.356089
14,-109.970922,50.686537
15,-99.176350,45.563538
16,-105.761302,52.859826
17,-113.834544,49.197482
18,-109.881904,56.561666
19,-101.207339,52.428239
20,-100.461537,52.889382
21,-103.881490,54.234256
22,-110.598345,56.183460
23,-98.812972,51.635331
24,-107.704978,61.310094
25,-106.181099,56.617325
26,-106.938628,52.140727
27,-104.672522,47.282968
28,-101.087160,46.487456
29,-92.283676,47.332552
30,-92.539533,37.177923
31,-102.128053,45.969768
32,-98.455847,44.089135
33,-91.738429,33.829985
34,-93.566238,26.890985
35,-95.304274,34.075728
36,-98.467142,43.510245
37,-100.861203,43.997131
38,-90.380265,44.519261
39,-97.483411,41.493456
40,-90.099743,44.619043
41,-90.165894,30.719860
42,-95.902241,39.648458
43,-91.699087,49.620120
44,-91.778968,42.714317
45,-92.294692,30.719084
46,-87.343662,38.525113
47,-99.232702,48.671708
48,-96.811287,47.559396
49,-96.202919,40.492337
50,-104.493206,46.691776
51,-96.182672,44.706160
52,-96.450500,40.696230
53,-96.533070,52.644396
54,-97.502552,47.684952
55,-103.438758,49.089915
56,-94.205409,49.034054
57,-106.419994,50.690282
58,-91.958531,48.881522
59,-91.159260,45.007516
60,-104.506622,48.725508
61,-101.250281,45.714689
62,-92.831526,41.372703
63,-95.719106,44.131725
64,-99.798953,40.109623
65,-99.395718,41.609570
66,-110.150727,58.471020
67,-106.489995,55.543394
68,-113.858675,60.772746
69,-114.299209,58.231920
70,-111.861541,51.712379
71,-101.826296,44.715447
72,-107.362059,52.709006
73,-107.624085,51.342946
74,-102.100680,46.128331
75,-106.613895,49.022029
76,-103.059150,45.108754
77,-110.355925,48.480115
78,-96.015630,41.973382
79,-99.923364,43.894170
80,-86.787762,45.074573
81,-89.057029,25.860518
82,-94.300776,40.878227
83,-101.050175,35.172400
84,-94.783928,32.814277
85,-93.800287,28.483143
86,-92.749638,35.433401
87,-101.377283,40.328796
88,-96.021161,38.231708
89,-93.807561,42.437770
90,-89.495372,36.204995
91,-95.419199,35.645132
92,-97.184847,46.672407
93,-94.061669,40.157534
94,-94.525896,44.418284
95,-94.729490,38.172464
96,-96.360809,48.497370
97,-93.669298,38.220971
98,-101.373373,42.689501
99,-95.782424,33.812555
100,-103.185495,47.194551
101,-104.126438,50.602581
102,-96.057775,32.732735
103,-100.917363,39.240586
104,-103.713155,46.159703
105,-101.119771,37.386374
106,-106.754645,60.834583
107,-99.603819,41.628251
108,-100.253781,41.972172
109,-95.465449,44.401586
110,-78.519975,31.351101
111,-95.546659,35.381608
112,-86.724342,36.183908
113,-95.152802,36.786870
114,-92.805687,39.914760
115,-93.913939,40.727310
116,-99.628465,42.579724
117,-107.392812,53.541944
118,-100.412993,50.240602
119,-106.459596,52.226679
120,-96.099226,47.384806
121,-104.638063,47.557285
122,-114.672948,52.178055
123,-111.091812,57.956747
124,-108.786000,56.392652
125,-97.169612,39.811471
126,-107.421476,61.062436
127,-98.636667,51.142292
128,-93.431690,44.392677
129,-95.049804,48.799640
130,-91.778534,38.898751
131,-81.476129,35.939634
132,-103.876545,57.532459
133,-106.902736,52.342991
134,-96.715826,46.703829
135,-97.273453,45.855487
136,-89.360605,45.784654
137,-99.784115,49.978078
138,-91.419417,33.379766
139,-86.760568,34.228210
140,-91.544651,36.541981
141,-108.088499,55.323821
142,-103.457590,61.139387
143,-97.726845,40.195477
144,-104.335832,52.621955
145,-95.819139,48.192292
146,-88.468043,48.001429
147,-94.885531,47.862727
148,-95.020103,47.132121
149,-96.320664,39.965115
150,-94.865915,35.596137
151,-98.178433,45.963376
152,-100.409636,49.927441
153,-96.106060,45.219746
154,-96.627598,42.692867
155,-75.807850,26.607053
156,-91.725574,43.892427
157,-97.841429,44.825169
158,-104.224233,49.275834
159,-102.932481,61.681074
160,-106.492487,50.019250
161,-102.992719,49.831861
162,-108.866114,55.777833
163,-111.356576,56.191632
164,-95.153214,46.810516
165,-105.143381,44.928387
166,-108.351028,57.906160
167,-110.891311,53.080514
168,-96.875266,45.019838
169,-113.369585,64.711058
170,-105.199027,48.509388
171,-95.663782,41.644886
172,-100.572609,46.614967
173,-111.248582,57.311597
174,-117.980682,69.733730
175,-117.932035,68.456508
176,-101.813460,49.905363
