N = 100, P = 6, g = 0.800000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-158.400000,99.000000
2,-141.844625,89.106755
3,-128.832657,77.293511
4,-112.279897,70.140747
5,-107.973392,68.304830
6,-106.163421,62.991142
7,-110.969989,63.818258
8,-107.345169,67.861586
9,-90.757324,53.247560
10,-83.216700,54.365363
11,-91.607519,50.509313
12,-85.646258,45.011275
13,-88.417469,56.963537
14,-90.342653,57.954102
15,-89.602724,54.453018
16,-93.328781,53.408936
17,-87.297981,49.568045
18,-80.204419,42.843297
19,-86.165680,45.082558
20,-81.639639,46.945748
21,-76.250642,45.469333
22,-83.275182,43.681915
23,-80.754165,44.524740
24,-83.465573,44.087399
25,-89.290695,38.956573
26,-82.787941,46.592942
27,-75.765219,42.093866
28,-74.472981,37.335323
29,-72.747505,40.492602
30,-60.230658,35.239785
31,-66.100292,39.588014
32,-70.565205,43.934779
33,-65.257089,40.109349
34,-68.453304,39.979402
35,-71.735847,33.585137
36,-63.759046,37.957299
37,-76.221643,30.953647
38,-83.502454,42.841902
39,-76.317386,36.041448
40,-76.565757,35.141852
41,-77.187924,36.970291
42,-73.029097,37.598203
43,-79.852583,50.859742
44,-82.425384,43.455256
45,-67.646417,29.541132
46,-72.996384,34.862602
47,-75.175366,37.812550
48,-66.858351,32.463004
49,-75.828686,33.563468
50,-84.275816,34.738457
51,-73.702686,39.248376
52,-87.306672,45.864643
53,-71.352376,39.258301
54,-84.294666,37.965271
55,-86.556680,45.528617
56,-76.418920,43.071000
57,-81.040573,39.671719
58,-86.833446,43.034941
59,-82.336251,43.492063
60,-85.539396,39.277049
61,-85.205173,42.616727
62,-71.471516,39.427332
63,-84.270009,36.837095
64,-68.987006,33.465937
65,-63.664722,23.978734
66,-68.889997,27.140088
67,-69.359470,25.032495
68,-79.560884,28.021829
69,-82.125136,29.246898
70,-71.580506,31.623924
71,-66.035796,26.039568
72,-60.353129,23.626973
73,-54.434068,21.864007
74,-51.190297,14.503941
75,-57.984765,22.768171
76,-58.711154,25.527339
77,-47.933150,29.182801
78,-47.478313,34.980536
79,-54.577674,39.659813
80,-51.570138,31.977237
81,-47.720048,25.412277
82,-56.682977,27.812387
83,-58.169152,26.805730
84,-43.292163,19.401303
85,-68.735131,36.335330
86,-76.014399,41.272219
87,-66.945018,30.941216
88,-77.392795,37.486802
89,-66.016533,33.606185
90,-81.586356,39.465000
91,-75.743593,36.969663
92,-66.298271,40.784508
93,-75.889662,43.768014
94,-68.034904,32.804485
95,-81.217822,39.735368
96,-73.314890,30.362978
97,-84.027332,38.700475
98,-78.434280,40.338488
99,-75.648996,42.336749
100,-79.865347,44.639190
101,-70.411807,39.142054
102,-61.251685,27.507242
103,-63.662969,32.258922
104,-66.363051,38.242105
105,-74.445661,36.151743
106,-72.705222,26.968862
107,-74.116835,28.609404
108,-64.044947,32.496710
109,-62.077903,32.235940
110,-56.774417,29.205911
111,-53.900862,23.707507
112,-75.723368,32.688974
113,-68.055780,26.482189
114,-70.098141,27.976533
115,-76.726669,24.383296
116,-70.134193,28.429413
117,-81.366473,34.517502
118,-71.854693,29.275851
119,-66.623866,25.566976
120,-56.350106,29.204335
121,-60.374821,25.582161
122,-58.740658,27.601617
123,-49.906255,18.121633
124,-64.156495,21.116508
125,-68.490851,17.192994
126,-66.191129,22.406217
127,-68.815313,22.310059
128,-65.492256,16.171967
129,-70.067991,28.156824
130,-68.091011,23.958048
131,-65.756363,23.656120
132,-68.330162,24.341797
133,-68.689778,23.792071
134,-57.724439,20.552770
135,-65.139807,25.835641
136,-73.200688,26.258845
137,-78.068671,30.872381
138,-72.370233,27.116705
139,-71.343696,28.550274
140,-66.252903,21.360360
141,-69.176862,23.351985
142,-62.107373,21.886244
143,-66.587131,22.587698
144,-77.935638,34.663569
145,-69.085549,26.586169
146,-66.131516,26.417989
147,-68.785497,23.107252
148,-73.518738,24.690119
149,-76.656948,32.368972
150,-63.976550,30.267444
151,-74.377927,32.111559
152,-67.263734,32.989063
153,-63.363954,34.482711
154,-69.203659,29.116724
155,-71.061186,38.278487
156,-75.444971,38.400231
157,-55.893192,28.106098
158,-60.992757,22.302378
159,-58.227937,25.607902
160,-67.984793,30.015553
161,-51.065115,22.410680
162,-48.747239,19.451600
163,-61.753959,24.489357
164,-58.131063,24.627929
165,-55.234756,21.838662
166,-70.252936,29.029745
167,-76.301390,32.679703
168,-73.614418,27.857988
169,-79.793004,30.281446
170,-78.549182,31.593793
171,-73.917344,27.844841
172,-63.816780,26.363811
173,-69.945214,32.275376
174,-64.088086,27.820205
175,-61.049428,25.100832
176,-67.592642,27.557905
177,-66.228793,21.156695
178,-60.245129,24.930939
179,-71.443556,26.996497
180,-68.900293,29.963897
181,-76.442725,33.758449
182,-65.702899,24.096085
183,-71.323804,24.640536
184,-67.083325,25.147812
185,-63.077030,17.477926
186,-71.854332,10.598600
187,-79.996986,20.732927
188,-74.357938,17.160088
189,-68.091814,6.890692
190,-58.556228,9.338540
191,-58.562337,5.170901
192,-61.536562,10.339793
193,-65.858169,14.803644
194,-68.925158,20.304437
195,-71.346830,10.552482
196,-66.450364,13.881652
197,-71.248429,8.834318
198,-74.949355,14.942596
199,-74.743716,18.260348
200,-64.010160,6.848894
201,-81.467303,11.350306
202,-72.619143,9.673843
203,-63.933811,0.172599
204,-54.071769,0.170112
205,-49.250705,4.368086
206,-59.082449,10.289261
207,-63.960781,8.813693
208,-54.088946,6.448210
209,-47.788813,9.470987
210,-52.667904,7.692901
211,-54.991542,10.416116
212,-59.720481,16.569192
213,-62.115887,14.506529
214,-57.621970,5.708044
215,-50.687509,12.697117
216,-51.923636,15.270266
217,-56.165709,21.478346
218,-48.669210,25.048984
219,-51.634243,24.047083
220,-45.621944,28.956144
221,-45.599711,17.972766
222,-49.349830,13.257110
223,-53.849095,15.753319
224,-60.756967,20.531404
225,-60.662855,18.013146
226,-59.779381,22.475343
227,-72.099798,27.513721
228,-73.943118,30.163749
229,-69.012359,29.042969
230,-68.552686,37.424941
231,-68.035633,35.163046
232,-71.689665,32.490211
233,-59.743270,26.765192
234,-63.838695,24.944795
235,-73.726771,28.721097
236,-66.782127,23.302547
237,-59.782524,23.977073
238,-49.397252,11.466207
239,-59.826803,20.907458
240,-42.558475,16.555323
241,-52.045821,17.226380
242,-43.960784,10.590523
243,-58.230424,19.896157
244,-58.529002,18.189355
245,-47.524920,10.521098
246,-51.675535,21.136619
247,-58.569208,25.807810
248,-60.338504,10.412575
249,-60.908715,14.803553
250,-61.446057,16.688573
251,-45.010406,19.223363
252,-58.471751,14.008640
253,-61.675413,13.872382
254,-65.352889,18.607351
255,-60.538192,15.432577
256,-53.366167,5.773509
257,-48.146905,8.387392
258,-60.769257,11.238789
259,-43.938261,6.224561
260,-47.572556,0.127034
261,-53.773993,3.264279
262,-47.280061,7.097175
263,-43.971820,1.174251
264,-44.276113,6.953174
265,-49.084376,10.346474
266,-44.464975,10.818649
267,-50.093095,14.279428
268,-42.618362,5.879920
269,-44.087086,-2.211082
270,-48.120917,2.998842
271,-49.176675,3.971448
272,-47.313719,3.970633
273,-48.038428,1.440190
274,-52.269733,1.738349
275,-44.054332,-2.079913
276,-42.965153,-2.541552
277,-55.136497,5.736618
278,-53.836702,-1.406157
279,-57.498635,15.935305
280,-55.770098,15.204177
281,-53.302306,-2.719554
282,-51.396144,7.236594
283,-48.891228,6.028906
284,-47.538547,-2.853271
285,-49.697678,-0.079021
286,-43.745112,8.438091
287,-53.630078,5.785765
288,-48.571807,7.264124
289,-44.653452,0.618313
290,-55.575137,6.924451
291,-57.812501,6.040464
292,-57.672883,7.057322
293,-56.343650,-0.723260
294,-63.394065,0.975536
295,-57.953283,6.296427
296,-61.288490,12.613013
297,-51.019414,10.073561
298,-50.464027,7.890485
299,-55.633728,13.763111
300,-45.644971,11.195764
301,-47.660211,10.671572
302,-50.187469,10.160101
303,-55.100383,12.716193
304,-46.588213,11.632203
305,-50.882746,16.433271
306,-48.776988,21.429909
307,-50.440593,16.082089
308,-49.763523,18.320960
309,-48.286444,15.622437
310,-43.735574,15.805563
311,-41.376072,16.249615
