N = 100, P = 1, g = 1.200000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-237.600000,99.000000
2,-204.658455,83.482953
3,-188.717017,71.318758
4,-195.169407,74.343563
5,-190.973896,72.433913
6,-198.738177,76.933036
7,-204.654541,79.945324
8,-198.665013,68.055685
9,-183.529894,66.148114
10,-193.005180,74.050752
11,-196.558963,74.703216
12,-193.552876,70.801457
13,-190.627193,71.026094
14,-191.105448,71.629908
15,-195.540449,73.069405
16,-196.589362,73.414267
17,-195.227860,71.747432
18,-198.834240,77.068751
19,-194.401175,75.845491
20,-196.180199,72.330484
21,-196.073186,76.475272
22,-193.186221,73.915504
23,-187.925335,73.692322
24,-200.193585,76.164484
25,-188.899819,70.753470
26,-194.215379,72.270611
27,-185.240157,68.802653
28,-181.741859,66.172831
29,-189.890706,68.567163
30,-183.267977,63.040256
31,-194.786737,75.837732
32,-182.471454,64.851849
33,-189.660936,67.656266
34,-194.112178,71.139889
35,-191.130034,67.898561
36,-190.896044,68.013245
37,-187.649339,66.284027
38,-199.003350,79.188706
39,-197.338289,76.756061
40,-191.614422,80.439985
41,-194.763845,73.111439
42,-197.521284,75.397659
43,-191.532222,74.219440
44,-184.425732,61.408970
45,-188.819907,73.424791
46,-197.758742,80.086346
47,-207.530408,82.347512
48,-193.183614,73.688270
49,-179.613552,71.727550
50,-188.804340,73.348846
51,-194.059110,74.317014
52,-195.649372,78.239281
53,-196.389824,74.576323
54,-193.697847,70.898822
55,-202.350158,79.674862
56,-188.189504,72.840820
57,-199.416719,75.814399
58,-201.095109,78.232143
59,-193.911371,69.916557
60,-187.088935,68.456722
61,-191.465360,68.083974
62,-192.969264,67.820979
63,-189.641017,66.640149
64,-189.904619,69.076543
65,-180.955727,65.241509
66,-185.353914,75.999266
67,-194.328605,77.573289
68,-193.867114,74.982992
69,-198.783895,74.392904
70,-188.093147,69.734620
71,-196.677308,74.595738
72,-203.325191,78.934392
73,-194.218302,74.749588
74,-193.116267,73.412332
75,-192.126449,69.262469
76,-184.320791,66.873499
77,-192.151267,64.104243
78,-184.539510,68.211411
79,-190.833409,71.065797
80,-202.908591,80.063166
81,-193.515632,70.758969
82,-196.985935,80.302886
83,-195.882318,75.022078
84,-190.752135,65.541498
85,-176.786969,63.799571
86,-189.644239,71.335582
87,-195.926173,74.717254
88,-198.027110,69.896274
89,-190.737666,68.407186
90,-183.988970,70.064097
91,-194.412396,70.699393
92,-190.412607,72.373258
93,-199.460150,76.472980
94,-191.304309,65.446302
95,-192.360672,67.368373
96,-188.130608,73.187293
97,-200.383674,74.371990
98,-193.135073,76.475753
99,-192.192691,75.885278
100,-197.168992,76.029491
101,-191.800485,73.464863
102,-192.887614,68.679325
103,-189.481466,70.422931
104,-191.411905,73.557559
105,-196.816121,76.487122
106,-198.166736,78.303774
107,-183.093087,60.781364
108,-187.129904,66.985178
109,-184.054827,59.864765
110,-179.344510,61.491821
111,-187.188421,67.817478
112,-177.383240,69.920599
113,-184.614516,66.787091
114,-185.183414,67.382529
115,-177.736872,65.857549
116,-176.484283,55.014899
117,-188.152102,67.501660
118,-182.667709,60.982097
119,-182.721944,60.267500
120,-185.873512,66.080916
121,-192.125398,68.648029
122,-194.934531,69.191293
123,-194.782278,72.031329
124,-178.175494,65.750805
125,-192.768573,69.294200
126,-180.656438,61.560614
127,-187.478593,75.522929
128,-192.783447,75.970712
129,-197.261349,80.563527
130,-199.491921,74.578007
131,-189.140601,70.117253
132,-199.017273,72.193461
133,-197.281604,80.818715
134,-197.291786,79.569710
135,-194.165301,75.279476
136,-188.292636,71.913801
137,-180.845926,71.100338
138,-180.945783,63.630829
139,-190.540732,70.129638
140,-193.425576,72.172187
141,-201.084694,80.729584
142,-197.321734,75.825643
143,-186.759628,60.858971
144,-190.681540,65.280023
145,-191.609305,72.000251
146,-177.802208,68.131419
147,-170.668657,62.129136
148,-181.238548,66.836798
149,-180.693371,59.037165
150,-173.810541,59.564094
151,-171.901817,60.270049
152,-168.564469,58.568523
153,-187.893080,65.836579
154,-182.665276,70.408592
155,-191.278770,72.378077
156,-198.577928,73.517809
157,-189.407901,68.585828
158,-192.409455,66.579601
159,-184.928106,64.964388
160,-189.201778,72.914178
161,-187.469052,69.550051
162,-195.270294,70.598598
163,-191.371191,69.006124
164,-189.012249,69.705706
165,-197.308148,74.527791
166,-187.011532,70.765193
167,-184.447372,67.039269
168,-191.956255,74.629682
169,-183.559801,72.239236
170,-190.761546,72.123911
