N = 100, P = 1, g = 1.800000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-356.400000,99.000000
2,-324.956820,88.340705
3,-308.034494,79.196036
4,-299.921156,77.302190
5,-301.994255,81.708301
6,-312.979120,81.795932
7,-319.175666,83.906583
8,-317.269804,83.464039
9,-317.173280,83.403032
10,-323.077738,86.053666
11,-311.542643,82.303558
12,-308.112294,84.756002
13,-302.464904,79.479136
14,-315.161252,81.550827
15,-313.513582,84.892717
16,-306.874321,77.808569
17,-314.472308,78.066708
18,-301.843788,81.096250
19,-314.588265,82.301565
20,-304.337947,80.817209
21,-313.715296,85.088676
22,-303.463624,78.497383
23,-306.734035,82.971860
24,-321.547847,85.184889
25,-311.564220,80.818668
26,-314.407969,78.898338
27,-311.395605,80.475403
28,-307.518804,82.565840
29,-314.794014,83.650473
30,-307.339821,79.373688
31,-310.772554,77.723180
32,-310.301769,79.748343
33,-316.836105,82.432485
34,-312.771831,76.016763
35,-304.011554,74.470383
36,-303.123038,77.737259
37,-311.183626,82.209822
38,-315.420749,84.038447
39,-310.122156,80.440100
40,-291.100399,80.286984
41,-305.928524,78.330400
42,-312.465187,78.477469
43,-306.159039,82.410859
44,-299.399717,74.888658
45,-312.984349,84.634523
46,-305.511530,84.913805
47,-318.899633,85.385533
48,-308.254979,81.334711
49,-297.471694,78.682702
50,-303.392293,82.242811
51,-304.182124,81.610328
52,-309.347722,83.406645
53,-315.564811,81.500575
54,-300.536696,77.967563
55,-319.977311,86.821775
56,-306.699416,82.509283
57,-311.702215,85.130481
58,-312.412216,84.815186
59,-305.635075,81.224622
60,-309.835337,82.955825
61,-321.134866,85.587431
62,-313.766886,81.340970
63,-314.642182,82.902250
64,-311.417190,82.729645
65,-302.462724,77.243263
66,-302.777438,76.748608
67,-311.119256,81.511955
68,-311.841861,85.820207
69,-311.445685,81.925722
70,-301.134084,80.316479
71,-308.770779,80.349278
72,-317.197599,83.165125
73,-313.177211,86.378327
74,-308.002688,81.942600
75,-312.995375,82.329184
76,-304.801885,79.448656
77,-298.997838,82.644363
78,-300.530047,82.368725
79,-297.207820,76.330182
80,-318.644005,84.593618
81,-307.034801,79.781260
82,-319.587206,86.591550
83,-309.305782,77.430923
84,-311.571528,79.265633
85,-302.607026,72.042079
86,-316.402949,81.774298
87,-319.420563,83.368211
88,-312.358493,80.664299
89,-307.583707,77.218197
90,-310.045832,84.989182
91,-320.846753,89.025964
92,-308.034542,86.259493
93,-309.611555,83.380895
94,-313.211377,82.371488
95,-310.548874,76.854609
96,-305.297552,80.383840
97,-322.353548,84.735454
98,-308.836175,82.729602
99,-315.339609,86.197068
100,-316.917052,82.184858
101,-310.409112,84.339417
102,-297.242959,80.025955
103,-309.875157,83.545039
104,-310.586066,83.240500
105,-303.273518,77.773659
106,-304.021847,81.194114
107,-305.868032,79.671122
108,-315.185431,87.408085
109,-313.151698,81.377881
110,-299.034743,78.689091
111,-302.467286,79.439656
112,-305.777596,83.034160
113,-310.825736,83.436232
114,-307.023360,77.040639
115,-305.018971,82.098239
116,-295.189491,75.273883
117,-302.360134,84.373773
118,-313.809281,80.102630
119,-309.613149,83.854996
120,-314.972870,83.668412
121,-313.817536,82.926837
122,-323.740187,86.896254
123,-312.937419,82.191087
124,-305.792653,83.207995
125,-309.799073,84.070230
126,-298.816185,77.032425
127,-321.429911,89.025445
128,-311.742065,82.112886
129,-314.181738,82.444639
130,-316.996169,82.927331
131,-307.664465,79.231195
132,-312.582862,85.673254
133,-313.738226,85.093079
134,-317.344260,85.002581
135,-310.260885,84.678120
136,-310.974732,81.165603
137,-308.259051,79.468794
138,-307.496185,80.206947
139,-308.065809,81.043653
140,-309.555893,78.329309
141,-308.732321,79.409890
142,-311.839502,79.984302
143,-295.982086,75.869679
144,-309.720700,80.867761
145,-306.890501,80.164424
146,-305.770339,80.550524
147,-311.430797,84.091930
148,-310.450559,82.247479
149,-309.192084,80.528933
150,-311.570532,81.579052
151,-303.571666,78.271631
152,-308.217714,84.249119
153,-321.008364,82.810601
154,-310.236231,80.090402
155,-308.201704,80.107952
156,-311.562690,82.887144
157,-307.003198,79.001501
158,-307.279518,79.334273
159,-311.380658,82.075220
160,-311.419313,83.193569
161,-313.326858,85.346119
162,-317.820770,82.806104
163,-307.217533,81.235061
164,-316.177205,86.975564
165,-321.177492,84.894822
166,-304.455072,77.880922
167,-303.772993,79.930646
168,-310.941807,84.204173
169,-314.703724,82.503393
170,-306.230252,80.209505
171,-314.350182,80.156738
172,-315.148786,87.542853
173,-315.130470,81.253201
174,-311.081193,79.983490
175,-307.662452,74.976739
176,-305.529811,79.666946
177,-302.528495,80.583571
178,-306.882244,79.569689
179,-303.283898,81.226434
180,-306.241256,81.849204
181,-310.877452,82.590082
182,-301.979974,80.654278
183,-318.533978,83.151446
184,-326.164531,87.775514
185,-308.204128,79.801323
186,-316.571444,86.331396
187,-323.321347,84.268010
188,-309.488955,80.587743
189,-316.052875,84.757325
190,-317.217549,86.277821
191,-317.043786,83.435688
192,-313.905918,84.988597
193,-308.136501,77.932777
194,-302.699342,76.953588
195,-306.646079,79.163578
196,-311.152824,79.168752
197,-315.812419,80.080120
198,-321.798888,84.903896
199,-300.191212,79.318354
200,-303.163419,80.968434
201,-306.555275,82.743030
202,-301.574598,76.487184
203,-296.931863,73.060214
204,-303.766673,79.631236
205,-311.101682,80.052712
206,-297.684877,80.396025
207,-301.798832,79.011812
208,-321.090749,84.492867
209,-312.663547,81.830182
210,-321.780650,89.643127
211,-322.022383,84.447781
212,-314.051530,83.113129
213,-304.765220,78.343854
214,-291.579944,77.807390
215,-302.148085,80.168430
216,-319.333244,82.363462
217,-311.752033,82.877333
218,-302.404973,77.658253
219,-308.033231,76.915481
220,-313.995118,80.142916
221,-316.472365,83.534020
222,-316.285158,84.822417
223,-304.188865,80.883906
224,-315.053631,83.032714
225,-310.344122,81.795207
226,-306.254897,79.233699
227,-296.200998,71.479651
228,-303.502231,80.528801
229,-304.310562,82.294029
230,-312.864978,80.796856
231,-312.820257,76.734369
232,-311.556473,81.895830
233,-309.018119,79.280280
234,-306.781078,81.259337
235,-310.612332,80.005527
236,-309.587512,81.568665
237,-307.598246,80.124293
238,-311.361931,80.114402
239,-307.403826,83.500591
240,-314.184453,80.916775
241,-316.219488,84.965160
242,-313.856918,79.713565
243,-314.797689,81.477848
244,-313.411067,83.143171
245,-324.667665,85.841650
246,-311.418744,81.858685
247,-308.381572,79.839376
248,-306.093072,78.459047
249,-291.231324,73.753711
250,-301.161967,76.600859
251,-309.141855,83.857232
252,-310.967985,79.908772
253,-314.172935,83.495437
254,-321.010480,88.071045
255,-317.715536,84.237627
256,-304.813405,77.302262
257,-307.723441,76.609297
258,-318.906544,82.491428
259,-319.305199,81.839324
260,-304.695306,86.395803
261,-314.406629,80.474101
262,-299.594050,77.944671
263,-301.947791,78.465635
264,-309.808913,85.887969
265,-310.864725,82.820238
266,-314.488778,85.002705
267,-318.242082,85.517964
268,-306.759449,78.597474
269,-317.330643,82.553325
270,-311.653532,83.655105
271,-312.978385,81.685519
272,-298.089476,81.809789
273,-311.880528,81.162393
274,-308.415001,82.010027
275,-315.856423,84.846254
276,-308.672100,78.404890
277,-295.672334,71.979216
278,-309.213228,78.849177
279,-313.538134,82.147379
280,-312.965704,87.172401
281,-306.592965,81.035341
282,-311.053391,82.183072
283,-311.946560,83.111571
284,-301.532045,79.635494
285,-300.603612,80.238141
286,-307.985596,80.243419
287,-307.001180,75.247972
288,-308.374892,76.249919
289,-315.294969,82.299922
290,-303.914187,76.763266
291,-308.619083,79.549076
292,-313.408009,82.263191
293,-318.741857,79.634579
294,-299.465650,78.224962
295,-312.681890,80.602710
296,-307.281057,78.279572
297,-311.221427,81.395025
298,-314.409776,81.927812
299,-317.491821,81.912647
300,-308.595008,76.915464
301,-315.196549,83.548016
302,-315.241297,83.454222
303,-309.978662,84.198212
304,-308.292236,84.067794
305,-314.191100,84.560797
306,-316.181426,82.780549
307,-300.709815,72.180866
308,-307.546506,76.431775
309,-313.822523,87.243380
310,-317.689597,83.290731
311,-314.131912,85.655010
312,-311.538339,83.821913
313,-319.193809,86.295032
314,-310.442734,78.098381
315,-310.578741,81.473259
316,-314.699296,81.229491
317,-318.122320,81.088500
318,-312.741352,85.106054
319,-307.636655,82.005692
320,-312.894469,83.725314
321,-306.242461,78.366199
322,-310.165505,79.369019
323,-313.777221,84.197128
324,-302.183494,76.050599
325,-311.312474,85.767265
326,-315.083860,83.773775
327,-306.648426,81.979525
328,-314.722696,81.426302
329,-297.595879,75.649781
330,-316.788591,83.961059
331,-304.319259,82.107559
332,-297.855349,76.659811
333,-304.054725,81.729861
334,-302.650804,80.050068
335,-302.868224,79.774554
336,-319.590371,83.712801
337,-312.294937,80.589566
338,-314.741821,86.464273
339,-312.775280,80.646757
340,-307.825111,83.773883
341,-311.927037,85.524005
342,-316.001376,83.657170
343,-315.324622,84.180243
344,-317.016148,85.438069
345,-308.193644,83.780344
346,-299.555025,82.065906
347,-293.468276,77.927258
348,-301.540927,83.814657
349,-304.805410,77.491206
350,-312.776665,81.764426
351,-313.729666,84.123779
352,-319.868879,85.223928
353,-304.929790,78.275105
354,-315.653310,83.511750
355,-316.586627,85.375626
356,-318.820249,83.594027
357,-316.410658,84.646979
358,-315.501347,82.166914
359,-316.542646,82.571733
360,-299.174373,78.984731
361,-308.768158,83.169142
362,-318.850245,82.767948
363,-304.299392,81.162234
364,-321.315061,85.822123
365,-306.577101,81.811754
366,-303.310995,78.380788
367,-308.333943,78.077480
368,-310.656866,85.469940
369,-307.786206,78.478113
370,-308.763644,77.398151
371,-304.582374,80.703931
372,-306.498936,80.768728
373,-302.437393,79.138321
374,-312.235465,82.594227
375,-304.521518,79.759982
376,-320.986689,88.218536
377,-316.448956,81.482175
378,-301.243261,76.669058
379,-320.068899,83.440197
380,-312.344953,83.453728
381,-314.174956,86.144745
382,-305.377816,77.213596
383,-303.095788,76.778126
384,-318.835747,86.992607
385,-303.235727,81.536722
386,-308.020642,83.898502
