N = 3, P = 6, g = 1.000000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-4.000000,2.000000
2,-3.397582,1.449729
3,-2.885719,0.900969
4,-2.383160,1.191580
5,-3.158125,1.579063
6,-3.658223,1.449729
7,-3.563623,1.781812
8,-2.336959,1.449729
9,-1.396440,0.698220
10,-0.373022,1.074730
11,-2.272552,1.320914
12,-3.158125,1.579063
13,-2.272552,1.320914
14,-3.304955,1.652478
15,-3.095692,1.320914
16,-2.541119,0.733052
17,-2.810768,0.142820
18,-2.100697,-0.147791
19,-3.826239,1.652478
20,-3.478716,2.000000
21,-2.493959,1.246980
22,-2.641828,1.320914
23,-3.824265,1.781812
24,-3.153395,0.440071
25,-2.810768,0.142820
26,-2.155959,-0.425270
27,-1.813332,-0.722521
28,-2.899457,1.449729
29,-2.149460,1.074730
30,-3.324167,1.911146
31,-3.335148,1.191580
32,-2.100697,-0.147791
33,-2.892753,0.440071
34,-1.466104,0.733052
35,-2.337712,0.326239
36,-2.605388,-0.134659
37,-2.941449,0.149460
38,-2.294861,-0.367711
39,-0.652478,0.326239
40,0.325184,-0.162592
41,-1.132335,-0.826239
42,-0.354198,-0.658322
43,0.104668,-0.109562
44,-0.117905,-0.134659
45,-0.368582,0.440071
46,-1.198511,1.030303
47,-2.149460,1.074730
48,-2.349870,0.603718
49,0.100765,-0.365341
50,2.084842,-0.535628
51,1.246980,-0.623490
52,0.269318,-0.134659
53,1.234750,0.900969
54,-0.496114,1.320914
55,0.137041,0.054604
56,0.436751,0.222521
57,-0.319126,-0.162592
58,-1.314088,-0.074730
59,-1.475625,-0.623490
60,-0.366526,-1.466104
61,-1.811776,-1.721883
62,-1.955475,-0.826239
63,-1.413419,-0.914101
64,-0.728444,-1.634021
65,-1.445881,-0.074730
66,1.652478,-0.826239
67,-0.226309,-0.914101
68,3.395931,-1.889800
69,-0.969501,-1.801938
70,-2.366718,-1.000000
71,-3.215828,0.698220
72,-2.730682,1.365341
73,-3.563623,1.781812
74,-0.974766,1.579063
75,-1.836861,1.579063
76,-3.650504,1.955573
77,-2.700489,1.826239
78,-3.335148,1.191580
79,-2.826042,1.911146
80,-2.826042,1.911146
81,-2.669008,0.988831
82,-2.431855,0.900969
83,-3.822291,1.911146
84,-2.641828,1.320914
85,-2.149460,1.074730
86,-1.492359,1.781812
87,-1.760035,1.320914
88,-1.588247,1.365341
89,-3.167133,0.988831
90,-2.598822,-0.147791
91,-2.056191,-1.233052
92,-2.598822,-0.147791
93,-2.780575,0.603718
94,-3.304955,1.652478
95,-3.335148,1.191580
96,-3.490208,1.246980
97,-0.586211,-0.147791
98,-0.043581,-1.233052
99,-2.100697,-0.147791
100,-3.911146,1.955573
101,-3.822291,1.911146
102,-3.563623,1.781812
103,-3.911146,1.955573
104,-1.396440,0.698220
105,0.192876,1.781812
106,1.407007,1.652478
107,1.421501,1.623490
108,0.358917,1.449729
109,-1.922262,1.652478
110,-0.810020,1.191580
111,1.134357,1.365341
112,-2.430339,0.123490
113,-0.834695,-0.425270
114,-0.756100,1.955573
115,1.296495,0.777479
116,-0.688917,1.781812
117,1.560125,1.781812
118,0.710694,1.320914
119,-0.609756,1.623490
120,-1.244415,0.988831
121,-1.466104,0.733052
122,-0.974766,1.579063
123,0.023853,0.440071
124,-0.024843,0.149460
125,-0.702281,0.603718
126,-0.445042,0.222521
127,-0.712635,-0.074730
128,-1.524320,-0.914101
129,-1.568917,-1.211352
130,-1.873040,-1.211352
131,-1.811776,-1.721883
132,-0.721721,-0.367711
133,0.339445,1.191580
134,-2.337712,0.326239
135,-1.300576,-0.365341
136,-2.311457,-0.722521
137,-2.261572,-0.955573
138,-2.873202,0.400969
139,-3.158125,1.579063
140,-3.158125,1.579063
141,-3.650504,1.955573
142,-3.397582,1.449729
143,-3.397582,1.449729
144,-3.153395,0.440071
145,-2.349870,0.603718
146,-2.826042,1.911146
147,-2.394628,0.440071
148,-2.885719,0.900969
149,-2.810768,0.142820
150,-2.669008,0.988831
151,-2.873202,0.400969
152,-2.859464,-0.147791
153,-3.167133,0.988831
154,-2.844057,0.730682
155,-2.810768,0.142820
156,-2.394628,0.440071
157,-2.311457,-0.722521
158,-3.123202,0.900969
159,-2.885719,0.900969
160,-3.656250,1.579063
161,-2.100697,-0.147791
162,-3.158125,1.579063
163,-3.304955,1.652478
164,-3.478716,2.000000
165,-2.383160,1.191580
166,-3.656250,1.579063
167,-1.858780,0.142820
168,-2.349870,0.603718
169,-3.824265,1.781812
170,-2.518736,1.074730
171,-3.161387,1.365341
172,-1.132335,-0.826239
173,-1.466104,0.733052
174,-2.641828,1.320914
175,-3.324167,1.911146
176,-1.200484,0.900969
177,-1.801938,0.900969
178,-0.044541,-0.074730
179,0.262522,-0.425270
180,-1.207436,0.603718
