N = 3, P = 1, g = 1.000000, T = 0.500000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 1000
MC Step, Potential Energy, Correlation
1,-4.000000,2.000000
2,-3.335148,1.191580
3,-3.304955,1.652478
4,-4.000000,2.000000
5,-2.810768,0.142820
6,-3.478716,2.000000
7,-3.158125,1.579063
8,-3.158125,1.579063
9,-3.490208,1.246980
10,-1.922262,1.652478
11,-3.246980,1.623490
12,-3.161387,1.365341
13,-3.215828,0.698220
14,-2.793116,1.623490
15,-3.397582,1.449729
16,-2.385621,1.030303
17,-3.095692,1.320914
18,-1.760035,1.320914
19,-3.652478,1.826239
20,-2.810768,0.142820
21,-2.598822,-0.147791
22,-3.563623,1.781812
23,-3.656250,1.579063
24,-2.941449,0.149460
25,-3.158125,1.579063
26,-1.593993,0.988831
27,-2.810768,0.142820
28,-3.563623,1.781812
29,-1.550062,0.900969
30,0.216586,0.054604
31,-3.658223,1.449729
32,-0.576416,-0.658322
33,-0.462714,-0.277479
34,-1.864156,-0.367711
35,-3.822291,1.911146
36,-2.706235,1.449729
37,-3.158125,1.579063
38,-3.658223,1.449729
39,-3.824265,1.781812
40,-3.656250,1.579063
41,-2.873202,0.400969
42,-3.304955,1.652478
43,-3.161387,1.365341
44,-3.478716,2.000000
45,-3.158125,1.579063
46,-3.326140,1.781812
47,-3.656250,1.579063
48,-2.717704,0.698220
49,-2.826042,1.911146
50,-3.152379,1.955573
51,-3.304955,1.652478
52,-2.598822,-0.147791
53,-3.826239,1.652478
54,-2.706235,1.449729
55,-3.822291,1.911146
56,-2.883745,1.030303
57,-3.658223,1.449729
58,-3.335148,1.191580
59,-3.652478,1.826239
60,-3.335148,1.191580
61,-3.333174,1.320914
62,-3.822291,1.911146
63,-2.011910,1.320914
64,-2.347897,0.733052
65,-2.826042,1.911146
66,-2.383160,1.191580
67,-3.427775,0.988831
68,-2.256195,-0.445042
69,-3.658223,1.449729
70,-3.822291,1.911146
71,-2.098256,0.455573
72,-2.383160,1.191580
73,-3.335148,1.191580
74,-3.563623,1.781812
75,-3.490208,1.246980
76,-3.658223,1.449729
77,-1.306849,1.246980
78,-3.427775,0.988831
79,-1.775215,0.326239
80,-3.123202,0.900969
81,-3.427775,0.988831
82,-2.793116,1.623490
83,-2.641828,1.320914
84,-3.397582,1.449729
85,-3.326140,1.781812
86,-2.294861,-0.367711
87,-1.988459,-1.889800
88,-1.284124,-0.134659
89,-3.779838,1.826239
90,-2.706235,1.449729
91,-3.694931,1.911146
92,-3.911146,1.955573
93,-3.824265,1.781812
94,-3.692957,1.652478
95,-2.892753,0.440071
96,-2.563163,1.030303
97,-3.563623,1.781812
98,-2.051596,1.911146
99,-2.872277,1.781812
100,-2.892753,0.440071
101,-1.574735,-0.425270
102,-1.988459,-1.889800
103,-2.641828,1.320914
104,-2.110972,-1.123490
105,-3.658223,1.449729
106,-3.911146,1.955573
107,-2.563163,1.030303
108,-3.563623,1.781812
109,-2.993868,1.030303
110,-0.458468,1.320914
111,-2.641828,1.320914
112,-3.051264,1.365341
113,-2.563163,1.030303
114,-1.170753,0.149460
115,-2.440004,0.142820
116,-2.394628,0.440071
