N = 3, P = 2, g = 1.000000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-4.000000,2.000000
2,-3.123202,0.900969
3,-3.911146,1.955573
4,-3.478716,2.000000
5,-3.158125,1.579063
6,-2.461033,1.955573
7,-1.652210,-0.658322
8,-1.873040,-1.211352
9,-0.801039,-1.488831
10,-0.729953,0.093187
11,-0.113232,0.326239
12,-0.415545,-0.535628
13,-0.722906,-0.365341
14,-1.695108,1.579063
15,-0.272214,-0.955573
16,-1.507653,-1.721883
17,-3.215828,0.698220
18,-0.974766,1.579063
19,-1.344281,-0.535628
20,-2.810768,0.142820
21,-2.635719,0.400969
22,-2.385621,1.030303
23,-1.601453,0.500000
24,-0.176865,-0.074730
25,-2.334986,1.579063
26,0.339445,1.191580
27,1.802984,0.093187
28,1.048012,-1.000000
29,-0.272214,-0.955573
30,-1.524320,-0.914101
31,-1.836861,1.579063
32,-2.641828,1.320914
33,-0.834695,-0.425270
34,-2.383160,1.191580
35,-2.366718,-1.000000
36,-3.365341,0.730682
37,-1.801938,0.900969
38,-2.383160,1.191580
39,-0.787833,-0.623490
40,-0.102415,-0.074730
41,-0.938334,-0.826239
42,-0.169409,-0.109562
43,-3.102206,1.246980
44,-2.410859,1.246980
45,-1.960449,1.826239
46,-0.447247,0.730682
47,-1.254687,0.698220
48,-1.594507,0.222521
49,-1.394005,0.455573
50,-0.487094,0.603718
51,0.622142,0.730682
52,-0.151111,-0.365341
53,0.628854,-0.425270
54,-0.911146,0.455573
55,-1.773241,0.455573
56,-3.478716,2.000000
57,0.096577,1.781812
58,-2.826042,1.911146
59,-0.298920,0.149460
60,-0.274673,1.652478
61,0.358917,1.449729
62,-2.641828,1.320914
63,-1.406715,-0.277479
64,-1.713557,-0.535628
65,-3.397582,1.449729
66,-2.155959,-0.425270
67,-1.275116,0.455573
68,-0.939778,-1.211352
69,-1.921819,-1.889800
70,-1.357582,-1.634021
71,-1.988459,-1.889800
72,-0.350619,-0.277479
73,-1.594507,0.222521
74,0.181486,0.733052
75,-2.383160,1.191580
76,-3.658223,1.449729
77,-3.152379,1.955573
78,-2.383160,1.191580
79,-2.883745,1.030303
80,-1.396440,0.698220
81,0.837569,1.191580
82,-2.730682,1.365341
83,-3.822291,1.911146
84,-3.326140,1.781812
85,-3.333174,1.320914
86,-2.700489,1.826239
87,-3.397582,1.449729
88,-1.014727,-0.162592
89,-1.088404,-0.914101
90,-1.607199,0.123490
91,-0.528520,0.777479
92,-0.496114,1.320914
93,-0.434577,-0.109562
94,-1.636943,1.074730
95,-0.285640,0.142820
96,-0.275215,1.826239
97,1.188334,1.826239
98,0.414537,0.266948
99,-0.880142,0.440071
100,-1.168783,-0.365341
101,-3.051264,1.365341
102,-3.779838,1.826239
103,-2.964384,1.191580
104,-3.051264,1.365341
105,0.194384,0.054604
106,-1.005460,-0.955573
107,-0.001379,-0.367711
108,0.763733,-1.123490
109,-0.842470,-1.889800
110,-0.147870,-0.074730
111,0.632862,-0.162592
112,-0.285640,0.142820
113,-1.466104,0.733052
114,-3.065499,1.781812
115,-2.810768,0.142820
116,-3.333174,1.320914
117,-3.158125,1.579063
118,-3.652478,1.826239
119,-1.873490,-1.123490
120,-1.044797,-0.109562
121,-2.336959,1.449729
122,-2.700489,1.826239
123,-0.700386,1.030303
124,1.164702,-0.722521
125,-1.554958,0.777479
126,-2.810768,0.142820
127,-1.955475,-0.826239
128,-0.666236,-1.634021
129,0.628854,-0.425270
130,-2.334986,1.579063
131,-2.635719,0.400969
132,-2.810768,0.142820
133,-0.319126,-0.162592
134,-0.834695,-0.425270
135,0.144005,-0.955573
136,-1.551584,-1.634021
137,0.646711,-1.721883
138,-3.563623,1.781812
139,-2.060606,1.030303
140,-3.427775,0.988831
141,0.295582,-0.147791
142,-0.246980,0.123490
143,-3.152379,1.955573
144,-2.780575,0.603718
145,-1.801938,0.900969
146,-1.032469,0.698220
147,-2.349870,0.603718
148,0.339445,1.191580
149,0.064088,-0.425270
150,1.435235,-1.000000
151,0.414537,0.266948
152,0.259488,-1.721883
153,-4.000000,2.000000
154,-2.176109,0.777479
155,-2.261572,-0.955573
156,-1.801938,0.900969
157,1.143365,0.455573
158,1.170083,1.030303
159,-0.014576,-0.134659
