N = 100, P = 6, g = 0.600000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-118.800000,99.000000
2,-106.383469,89.106755
3,-96.641411,74.538199
4,-84.873993,69.744465
5,-79.082489,62.618710
6,-69.143293,53.859138
7,-74.157313,58.297470
8,-65.619675,51.112860
9,-56.994653,43.387472
10,-49.587395,38.499619
11,-54.840167,33.170146
12,-64.436756,36.071666
13,-55.355521,40.596818
14,-54.980206,47.568275
15,-53.272286,44.482979
16,-49.212169,35.751747
17,-44.253409,31.191375
18,-51.338830,26.799255
19,-51.285979,26.717368
20,-46.778411,29.728772
21,-53.323654,39.771502
22,-57.418411,42.824562
23,-56.930334,39.498392
24,-57.933359,38.057199
25,-56.359607,36.257990
26,-50.405718,34.091818
27,-50.137666,28.742650
28,-44.408360,29.481968
29,-54.177973,30.465301
30,-52.056665,26.317236
31,-41.331871,14.926075
32,-45.097935,23.844901
33,-45.132813,22.086588
34,-43.023788,23.105031
35,-49.816458,24.009125
36,-38.318304,22.660513
37,-40.774390,27.550817
38,-47.217024,34.599467
39,-43.364816,25.953149
40,-42.414174,22.963459
41,-45.748670,27.963654
42,-42.544810,25.529410
43,-41.890285,29.923382
44,-47.709464,30.661891
45,-42.039098,28.085017
46,-50.929066,34.571472
47,-47.997524,26.607390
48,-52.000766,27.733271
49,-49.622540,27.346046
50,-52.010667,29.287766
51,-57.215629,29.014765
52,-49.521989,35.072402
53,-50.491848,31.860346
54,-53.608445,30.341083
55,-41.298736,24.103237
56,-42.104882,19.795842
57,-45.133937,17.289569
58,-47.959421,30.517181
59,-49.818542,33.767746
60,-53.971387,34.749309
61,-52.190101,27.930839
62,-43.470906,30.632331
63,-48.559450,27.755338
64,-40.243348,25.539406
65,-37.324028,26.979856
66,-45.520483,24.077387
67,-41.795752,17.854781
68,-41.851433,12.129326
69,-41.740523,7.763572
70,-37.885754,12.023969
71,-27.236301,12.403891
72,-24.708282,14.046921
73,-24.186364,11.233489
74,-27.471149,8.850035
75,-32.584370,15.484161
76,-23.864583,5.567290
77,-29.487187,13.842615
78,-31.209429,17.103536
79,-30.162308,15.822642
80,-26.807024,19.160780
81,-21.760493,11.443248
82,-25.837522,8.431619
83,-28.679318,7.011988
84,-25.356155,-4.706461
85,-37.433308,13.303911
86,-39.630985,12.840198
87,-38.671267,12.146571
88,-44.377637,21.463401
89,-46.337691,22.527898
90,-41.685249,18.976625
91,-48.385694,22.418187
92,-42.883725,18.950994
93,-42.320573,16.966829
94,-44.723676,18.649570
95,-53.746865,23.734238
96,-50.580260,25.142794
97,-44.250376,22.110328
98,-40.702118,21.444590
99,-45.852473,28.021698
100,-44.840178,27.205366
101,-41.562591,27.939875
102,-36.062781,23.306323
103,-42.361923,27.832912
104,-49.269857,29.383599
105,-53.627665,37.524000
106,-45.341743,31.882608
107,-46.171046,26.346537
108,-45.338614,34.999051
109,-43.397737,24.231679
110,-45.017751,31.225483
111,-33.018753,20.912997
112,-38.479500,24.835322
113,-37.182055,12.825333
114,-31.306255,18.640630
115,-36.749794,16.099391
116,-34.101240,7.865314
117,-38.515730,6.659567
118,-35.319426,13.680765
119,-33.581366,2.715173
120,-30.677199,7.760080
121,-34.181618,14.668645
122,-24.900913,9.188932
123,-24.753283,7.202681
124,-33.101519,16.013857
125,-48.255756,15.436857
126,-40.487327,17.932249
127,-38.490661,20.624416
128,-34.238683,17.901793
129,-33.709316,17.420715
130,-35.835860,20.937515
131,-28.664235,14.222754
132,-35.887047,9.646025
133,-33.720575,10.131075
134,-26.854781,3.606947
135,-28.863390,12.854480
136,-38.875412,13.853019
137,-28.094827,14.297526
138,-40.498301,18.942156
139,-36.153062,16.518458
140,-30.225523,10.456493
141,-29.039177,17.298030
142,-37.357888,18.375651
143,-34.407777,15.892471
144,-37.650024,18.961039
145,-35.546300,19.311259
146,-30.820120,10.027160
147,-34.147456,13.657969
148,-39.773466,21.450755
149,-42.957179,27.627042
150,-43.326304,25.109409
151,-44.106583,20.146058
152,-39.305985,19.983689
153,-40.862175,20.382799
154,-35.379675,15.748178
155,-41.990714,21.016771
156,-39.719284,21.780335
157,-35.707742,16.467474
158,-35.935339,7.849693
159,-32.553197,14.816269
160,-38.892945,14.674652
161,-27.963446,10.839081
162,-34.886606,10.846218
163,-35.032760,20.285084
164,-37.571477,27.688909
165,-39.142072,26.910103
166,-40.940866,30.869441
167,-43.077670,26.930475
168,-47.895573,24.488454
169,-47.372164,28.145618
170,-52.090878,39.939014
171,-50.968942,37.411255
172,-40.612857,24.091870
173,-46.623884,29.788236
174,-42.332913,22.663994
175,-41.566514,20.726481
176,-31.945436,16.960430
177,-34.280494,14.727721
178,-36.684034,17.933323
179,-39.770587,23.910058
180,-36.727740,24.451206
181,-43.438147,29.158282
182,-38.893044,22.544869
183,-34.757991,33.387113
184,-41.608969,32.088039
185,-40.154958,34.245931
186,-44.513803,26.718674
187,-46.615800,28.908390
188,-40.104465,27.942356
189,-40.384493,20.347735
190,-29.772705,22.907571
191,-38.306951,33.425848
192,-38.974824,32.363766
193,-30.644080,22.868360
194,-32.431670,29.026605
195,-31.473275,21.770714
196,-33.930868,25.165276
197,-25.827950,25.567591
198,-26.865078,18.836889
199,-35.226615,24.548057
200,-30.334893,19.053161
201,-39.006707,15.167762
202,-42.479954,23.461829
203,-33.274039,15.505694
204,-30.130565,9.505996
205,-38.587256,8.708098
206,-38.581914,18.028828
207,-33.369762,12.574944
208,-26.567971,12.634717
209,-24.484070,8.117607
210,-32.626107,9.530912
211,-43.346589,10.244960
212,-39.857362,12.293197
213,-39.728349,7.821363
214,-39.245435,13.923374
215,-30.577368,8.374047
216,-30.394865,5.883126
217,-31.043809,10.735623
218,-35.558441,11.736317
219,-37.362249,12.630060
220,-29.023889,-1.256072
221,-30.774142,-4.642111
222,-29.256881,-10.685495
223,-33.027103,1.129503
224,-30.221408,-1.521332
225,-32.600868,2.222027
226,-29.170894,0.217906
227,-28.278210,-0.824702
228,-33.379046,8.572054
229,-36.400942,4.469240
230,-29.818444,11.929602
231,-29.740839,11.989540
232,-38.866418,18.237964
233,-27.376310,18.229884
234,-31.656519,12.377506
235,-38.100619,12.585445
236,-35.385797,16.825939
237,-30.395973,10.855103
238,-36.143224,16.827265
239,-31.374238,13.023080
240,-23.627022,21.256507
241,-26.615309,15.632619
242,-17.429795,12.544878
243,-31.793695,23.381482
244,-30.230139,12.561662
245,-27.689417,7.783648
246,-32.708032,4.437619
247,-28.890921,7.696393
248,-33.174338,5.961213
249,-21.548690,-1.472897
250,-29.045088,11.750594
251,-26.561534,12.900163
252,-29.549102,9.615238
253,-33.268245,19.513155
254,-43.189738,10.357674
255,-44.526114,16.978795
256,-34.180004,5.695562
257,-33.176200,3.802233
258,-34.512257,6.695402
259,-35.938559,13.401414
260,-39.865775,12.364127
261,-40.295525,16.891000
262,-37.212520,17.667140
263,-24.969555,13.660633
264,-26.538572,7.982766
265,-24.542770,5.960895
266,-22.961066,12.215752
267,-15.385474,17.821522
268,-20.836593,15.464833
269,-26.911152,10.990986
270,-27.740445,17.800347
271,-26.094680,19.228467
272,-32.432845,22.043485
273,-39.966115,21.017041
274,-37.610356,19.929074
275,-30.224055,12.129156
276,-32.053390,13.381830
277,-37.180019,14.805168
278,-34.216271,9.698553
279,-36.461226,18.101344
280,-38.029445,15.424790
281,-44.919700,20.119416
282,-32.627492,13.986144
283,-32.510663,14.466821
284,-40.687075,11.751374
285,-40.890673,20.193747
286,-36.103668,16.979921
287,-39.770688,17.304595
288,-26.474829,15.848347
289,-31.326413,13.828571
290,-32.672586,18.101418
291,-35.894112,12.644209
292,-29.962633,16.832139
293,-26.685218,11.661247
294,-35.745152,11.492640
295,-34.914971,11.149304
296,-27.131667,5.582100
297,-28.624614,12.670177
298,-34.864123,8.901655
299,-31.725370,14.339902
300,-28.607017,16.098526
301,-24.082502,12.084323
302,-14.511126,5.479930
303,-31.150580,9.596051
304,-31.679293,21.413770
305,-35.393407,21.819872
306,-29.324607,16.006311
307,-34.359468,14.818285
308,-37.643472,15.509120
309,-39.365681,12.465288
310,-31.147891,11.708083
311,-31.716689,3.829249
312,-34.121390,7.429368
313,-38.699711,8.003860
314,-34.240088,7.193792
315,-40.230468,10.180084
316,-35.490991,13.561986
317,-30.065288,8.790533
318,-20.971982,8.536278
319,-28.019820,10.285105
320,-23.651047,10.687133
321,-14.397735,13.398401
322,-23.763763,5.047028
323,-23.376719,15.173563
324,-17.640657,5.747803
325,-29.225979,5.400617
326,-27.811518,10.074730
327,-22.908206,7.580793
328,-23.571158,6.575425
329,-25.564576,3.968158
330,-32.373544,17.886326
331,-29.332044,9.933084
332,-39.412142,13.840665
333,-35.200662,8.646380
334,-33.575616,10.881426
335,-31.552431,2.919360
336,-36.733638,13.039921
337,-33.895870,13.668574
338,-42.318246,21.719630
339,-33.839905,14.537653
340,-34.457807,18.355042
341,-38.899948,22.500479
342,-38.750122,26.208082
343,-42.863103,25.318687
344,-44.546738,20.654512
345,-32.699821,14.042466
346,-39.366423,19.475437
347,-38.929031,20.602917
348,-36.442898,11.108904
349,-33.423096,18.113476
350,-32.032334,16.211330
351,-32.997486,17.404446
352,-30.619991,14.796865
353,-29.519295,4.811848
354,-30.061865,16.812857
355,-37.314997,8.798795
356,-27.770900,8.747623
357,-32.513358,5.959868
358,-31.535373,7.012900
359,-33.689726,3.638565
360,-28.215135,5.871576
361,-26.833352,-1.885131
362,-22.257647,-0.987611
363,-20.878228,-6.431492
364,-24.230316,-12.432235
365,-19.241890,-8.689846
366,-15.889829,-5.864631
367,-26.049108,-1.708296
368,-22.365769,4.310375
369,-19.115896,8.544625
370,-15.641448,-2.971463
371,-22.268161,3.851542
372,-20.096062,2.588938
373,-28.850200,6.034212
374,-28.704695,4.063420
375,-26.283315,8.747984
376,-25.500286,5.725546
377,-25.602429,1.612861
378,-24.727445,2.177246
379,-17.881003,-2.078382
380,-19.331903,5.045328
381,-18.765814,4.480216
382,-19.578886,13.166343
383,-17.221280,16.509243
384,-14.461473,11.122561
385,-13.524478,-2.473415
386,-15.817281,1.366771
387,-21.647846,-1.104415
388,-21.443927,6.618673
389,-19.308599,-2.109860
390,-27.989446,-4.519069
391,-29.043913,4.392738
392,-24.055437,15.746346
393,-28.976649,14.211163
394,-27.775294,9.796089
395,-30.119626,10.520366
396,-31.105670,10.208156
397,-34.994055,6.319967
398,-37.485638,12.891359
399,-29.500634,7.455039
400,-32.545591,17.187278
401,-31.519101,19.387842
402,-29.582501,12.508137
403,-24.902093,8.346946
404,-23.296155,5.286335
405,-22.042125,10.724145
406,-30.066684,9.554901
407,-19.308464,13.187170
408,-28.292711,30.283127
409,-30.209423,23.754776
410,-24.095432,29.166118
411,-31.825480,26.365563
412,-36.060188,26.069762
413,-25.936096,17.940489
414,-22.933223,21.944169
415,-28.507070,18.592044
416,-27.313702,17.464327
417,-28.010074,24.039188
418,-29.237849,27.856741
419,-22.944263,19.349033
420,-28.922678,29.939841
421,-27.431850,19.975880
422,-34.199774,23.413376
