N = 100, P = 1, g = 1.600000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-316.800000,99.000000
2,-287.635383,87.864368
3,-271.968368,78.061512
4,-266.971312,77.456564
5,-266.207740,78.251831
6,-276.919404,80.975341
7,-279.469966,80.983353
8,-278.540108,82.335028
9,-271.767212,76.262593
10,-284.628697,85.378054
11,-270.971996,79.572706
12,-265.718464,77.415515
13,-266.104148,75.730417
14,-272.620194,77.820240
15,-266.031327,78.379313
16,-267.713507,75.165499
17,-273.956663,77.561187
18,-265.451679,81.265025
19,-280.949249,82.712577
20,-269.369000,80.669356
21,-274.367942,84.191735
22,-270.053479,77.808500
23,-266.890585,77.584953
24,-282.010805,82.415508
25,-273.275889,78.208602
26,-268.496892,75.951235
27,-271.841369,77.669031
28,-270.835597,81.604021
29,-275.452788,80.843953
30,-265.316929,69.327293
31,-256.916095,73.649549
32,-255.763884,72.065973
33,-272.688141,77.975683
34,-272.055948,73.101640
35,-268.155094,74.456427
36,-264.163852,72.798378
37,-274.460020,82.004569
38,-278.587464,82.635328
39,-272.308281,80.439676
40,-266.057738,85.328763
41,-270.000760,78.280844
42,-272.622448,77.393358
43,-270.377886,80.514853
44,-262.296140,75.190211
45,-272.720234,84.270090
46,-266.152519,81.014505
47,-275.740389,81.768307
48,-271.720546,82.677376
49,-263.066370,78.694060
50,-257.993125,75.790554
51,-272.214106,81.184924
52,-271.328966,82.964881
53,-275.328417,80.847382
54,-263.704003,74.751117
55,-275.139013,76.906235
56,-264.268497,82.218738
57,-267.563848,76.711034
58,-274.357831,79.114509
59,-267.779540,77.516968
60,-270.610732,80.341812
61,-278.271702,81.311822
62,-273.122709,78.542664
63,-276.625748,81.265951
64,-269.423976,76.924433
65,-260.933827,74.404683
66,-264.665945,75.804348
67,-274.509593,82.602638
68,-271.276276,82.364272
69,-274.779585,78.143652
70,-263.325751,80.309283
71,-267.638657,83.144629
72,-278.856643,81.615910
73,-273.880256,84.409688
74,-270.646453,78.317629
75,-276.722593,79.552059
76,-262.358614,74.270916
77,-272.683333,80.090422
78,-268.825295,81.369844
79,-265.502862,76.341643
80,-280.657670,83.173540
81,-270.110917,76.837730
82,-278.746695,84.345783
83,-271.973379,78.147064
84,-275.769904,79.117631
85,-268.660005,75.545374
86,-278.125304,79.034543
87,-283.540641,83.461720
88,-274.436615,79.325057
89,-264.687678,72.965146
90,-269.255917,80.628872
91,-274.044757,85.825012
92,-276.434923,86.247008
93,-279.005054,84.058926
94,-277.162019,80.808394
95,-269.464401,77.413493
96,-266.898094,80.981297
97,-280.121943,82.872809
98,-271.571343,80.694847
99,-270.097594,84.058353
100,-279.329959,83.332129
101,-273.713918,80.761617
102,-266.397160,75.752448
103,-265.896359,77.961433
104,-269.507909,77.472971
105,-265.112790,76.363278
106,-269.332699,80.564261
107,-261.533563,76.325178
108,-264.278597,77.444921
109,-269.090167,75.718845
110,-265.156061,76.015684
111,-261.148012,78.968582
112,-262.591196,74.244210
113,-265.539892,74.434886
114,-267.775894,77.816821
115,-266.976070,78.846812
116,-258.316233,72.589734
117,-268.187673,78.992161
118,-269.514443,76.487593
119,-268.252055,80.791075
120,-277.239947,82.032586
121,-275.321923,81.754864
122,-283.611827,81.611198
123,-278.082108,81.128269
124,-261.644978,79.752866
125,-264.540719,75.326024
126,-263.907832,73.227342
127,-276.638932,87.520396
128,-272.698706,80.865063
129,-276.497099,80.718643
130,-276.193276,81.889025
131,-264.835573,77.871439
132,-276.262372,84.474776
133,-278.418188,85.413670
134,-281.292823,84.755405
135,-274.318499,84.037294
136,-267.815805,77.999735
137,-271.786963,78.252979
138,-275.160630,79.061953
139,-268.840437,79.642267
140,-274.874290,80.054942
141,-275.542054,81.321271
142,-281.537963,84.294982
143,-267.513102,77.699668
144,-279.626948,79.792772
145,-267.502846,75.381393
146,-268.694528,79.877702
147,-268.706167,76.433073
148,-268.599754,79.769152
149,-270.142994,77.006939
150,-264.686240,76.748547
151,-252.021425,74.030545
152,-272.488929,79.238031
153,-283.231684,82.199661
154,-265.929105,79.235452
155,-277.740707,83.352883
156,-270.137179,77.799360
157,-268.811738,77.686969
158,-265.077185,76.350714
159,-271.459297,77.594488
160,-274.493029,81.969151
161,-272.802813,82.397330
162,-279.692592,81.242700
163,-273.038349,81.138400
164,-278.165423,84.294046
165,-278.538901,82.560780
166,-267.565675,75.783515
167,-265.831729,78.620020
168,-272.450113,82.399504
169,-276.611008,81.143047
170,-271.732307,78.169334
171,-275.897824,78.177856
172,-273.894764,85.700799
173,-277.401091,82.506467
174,-268.234958,79.048152
175,-272.047427,73.501332
176,-269.021706,73.217155
177,-253.986069,72.979518
178,-273.515637,78.663758
179,-260.314091,80.827773
180,-266.626053,78.393256
181,-275.248724,81.665916
182,-262.289439,80.649749
183,-279.346066,83.154986
184,-286.759075,85.835506
185,-277.220589,82.020369
186,-279.226185,82.293546
187,-281.986655,82.155234
188,-270.352387,77.295558
189,-276.570258,82.521122
190,-276.908295,84.531647
