N = 3, l = 10, Steps = 10000
g,T,P,tau,Potential Mean,Potential Error,Correlation Mean,Correlation Error
1.0,0.5,1,2.0,-0.004781807006835936,0.017519489236184686,-0.002559808471679687,0.011841596748038533
1.0,0.5,3,0.6666666666666666,0.008653186279296872,0.017626528722090393,-0.0058588023681640615,0.011102207437134809
1.0,0.5,2,1.0,-0.009964860229492188,0.01909070938290331,-0.002007340820312494,0.01189062791240707
