N = 100, P = 2, g = 1.600000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-316.800000,99.000000
2,-252.290783,80.490013
3,-230.125639,64.898318
4,-228.769297,71.634288
5,-243.733149,62.664887
6,-214.689474,58.826319
7,-233.809443,67.452989
8,-241.111977,69.150249
9,-216.629963,56.831607
10,-211.726006,53.185342
11,-212.183651,60.332543
12,-211.229371,52.280706
13,-216.691843,68.061016
14,-229.201769,59.783263
15,-218.251700,56.599309
16,-202.177788,50.367541
17,-214.289968,46.293963
18,-215.708279,51.598607
19,-213.899595,57.444289
20,-224.481568,62.271432
21,-213.667044,60.938320
22,-222.915463,60.246074
23,-207.306924,47.697221
24,-216.836857,60.919826
25,-226.685383,71.146035
26,-209.415206,58.602128
27,-211.926474,55.345942
28,-235.099150,57.640663
29,-207.999477,58.421002
30,-201.353667,53.944255
31,-212.434311,51.543945
32,-197.427988,56.586420
33,-220.247774,50.046303
34,-203.039476,52.358168
35,-207.497644,56.616624
36,-195.990787,53.135103
37,-231.322385,68.658223
38,-213.965453,52.224147
39,-204.518677,53.904198
40,-223.308067,56.194803
41,-216.351479,51.514426
42,-204.631272,60.360467
43,-186.503490,47.802285
44,-197.305457,50.478716
45,-222.281829,52.826787
46,-200.332638,48.305902
47,-214.019765,52.987722
48,-206.066626,52.833755
49,-217.418148,54.444985
50,-220.787238,60.140551
51,-211.883271,59.799943
52,-209.459170,48.067880
53,-218.417317,56.495939
54,-214.616412,61.833505
55,-198.686886,55.304083
56,-210.584018,57.628021
57,-232.284589,65.843870
58,-221.688720,53.048326
59,-211.234926,49.775845
60,-227.052313,59.529555
61,-225.276472,59.802373
62,-226.879086,54.460474
63,-184.651667,53.626417
64,-205.550608,52.047684
65,-195.341735,51.227087
66,-197.406777,46.359021
67,-204.213692,51.015097
68,-193.423617,46.985888
69,-196.880086,53.374230
70,-180.391720,44.619732
71,-202.192307,48.303486
72,-196.585281,54.694805
73,-204.173938,51.218009
74,-185.522665,43.534303
75,-195.311269,52.266217
76,-191.135578,47.154392
77,-208.286578,44.688825
78,-199.231453,46.994691
79,-195.720891,48.844947
80,-218.433878,45.594824
81,-211.945747,54.734621
82,-200.457886,56.911225
83,-205.058887,51.455566
84,-205.637045,45.932266
85,-204.733771,53.338950
86,-213.811631,49.806462
87,-198.276870,51.248965
88,-213.358181,57.429588
89,-219.534298,52.532875
90,-203.228016,50.486939
91,-200.295287,48.824937
92,-191.159309,44.982952
93,-202.348495,52.806883
94,-210.383466,58.559569
95,-184.998414,53.004227
96,-219.521958,66.583874
97,-225.491006,59.566080
98,-216.638961,55.192835
99,-208.653088,48.745870
100,-221.217646,57.587257
101,-189.428750,46.911474
102,-196.905835,44.858407
103,-198.116736,59.924546
104,-188.271152,49.267847
105,-216.220196,58.650458
106,-247.401099,67.807854
107,-226.038869,61.192718
108,-212.231227,55.739273
109,-218.070351,64.279662
110,-198.881143,59.001379
111,-219.980236,61.798832
112,-231.856864,62.673506
113,-223.560527,63.043341
114,-221.949047,62.472614
115,-192.716080,50.168141
116,-196.465856,53.995676
117,-213.290038,67.521015
118,-213.276037,57.443676
119,-201.305069,58.303227
120,-205.369259,62.347236
121,-229.578006,62.608556
122,-227.631523,61.182971
123,-222.289748,51.378041
124,-221.483325,53.938394
125,-199.517036,48.773541
126,-194.388767,51.789208
127,-213.665455,61.893422
128,-213.922999,55.746582
129,-194.158733,50.275688
130,-232.048195,62.650761
131,-211.598260,55.995708
132,-202.333152,49.175102
133,-207.130505,53.471936
134,-196.418597,51.463402
135,-197.887996,52.671044
136,-210.400081,57.568752
137,-171.961235,42.498936
138,-178.859032,43.072258
139,-211.162057,56.762137
140,-178.943237,36.280658
141,-209.516281,53.013992
142,-211.633390,50.664753
143,-203.598254,51.129528
144,-193.823071,42.744902
145,-190.670099,45.594397
146,-203.860696,52.934634
147,-184.384076,41.353857
148,-179.444831,33.960892
149,-187.534449,55.558851
150,-206.760783,45.269520
151,-194.912773,34.782048
152,-216.272270,55.770668
153,-217.813326,59.059856
154,-232.273877,69.317685
155,-204.521440,57.136580
156,-233.175150,69.037409
157,-213.077919,59.035604
158,-205.660728,58.789305
159,-221.747555,53.130188
160,-213.323364,59.190455
161,-236.441475,70.271176
162,-189.761816,47.314972
163,-208.051046,43.102008
164,-212.571243,59.164894
165,-215.460382,49.974621
166,-204.055702,55.367242
167,-202.030653,49.854659
168,-211.760290,56.284982
169,-228.586414,64.519919
170,-213.697145,68.719986
171,-212.874852,65.192718
172,-221.845104,61.438402
173,-229.635403,65.297634
174,-195.761963,54.958306
175,-197.961703,56.575111
