N = 100, P = 1, g = 2.000000, T = 1.000000, l = 10, Block = 1, Number of Blocks = 1, Number of Steps = 100000
MC Step, Potential Energy, Correlation
1,-396.000000,99.000000
2,-363.939877,89.178632
3,-352.563876,84.726520
4,-342.329468,79.925614
5,-344.267047,80.794939
6,-352.633677,82.377154
7,-360.009403,86.418334
8,-353.787421,81.832207
9,-351.611257,82.954619
10,-360.977029,87.267584
11,-350.601163,85.186494
12,-351.576874,85.619443
13,-340.714754,82.524586
14,-350.156966,81.737026
15,-354.947390,87.818569
16,-345.486320,81.995138
17,-353.276649,80.289292
18,-348.777985,85.525007
19,-359.573090,88.052197
20,-344.304516,81.815256
21,-352.158394,86.088809
22,-341.759967,82.485449
23,-348.949839,84.712593
24,-357.019127,83.886064
25,-348.252209,81.844284
26,-350.376860,79.157006
27,-350.729896,83.560506
28,-345.415598,81.311496
29,-352.528040,84.924329
30,-345.965590,79.759531
31,-351.532880,83.620824
32,-347.665550,80.220732
33,-356.787927,84.280070
34,-349.759341,79.601204
35,-340.082732,73.283752
36,-339.874040,80.920078
37,-345.891357,82.642495
38,-355.730634,85.725715
39,-347.102580,83.461722
40,-340.568204,82.569985
41,-343.224385,79.544318
42,-345.863085,81.657199
43,-343.869634,80.965204
44,-338.094557,77.165033
45,-350.559105,84.931300
46,-344.518938,84.149226
47,-360.214237,87.544296
48,-344.141759,81.728834
49,-337.199917,79.612108
50,-342.258359,82.327718
51,-335.689194,79.923096
52,-343.483702,84.865290
53,-355.845158,85.158430
54,-336.612924,80.060590
55,-359.081199,87.876379
56,-347.163504,83.484628
57,-347.119568,85.461572
58,-353.368177,87.118863
59,-341.978884,79.703637
60,-348.681026,82.353896
61,-358.326156,85.846100
62,-350.627885,82.609295
63,-347.551934,83.806031
64,-355.700869,86.124155
65,-343.940100,79.966225
66,-345.728208,80.646007
67,-353.195688,82.354603
68,-347.111765,86.063435
69,-345.601672,81.308456
70,-345.610962,84.703565
71,-353.642430,83.213032
72,-361.915640,88.182004
73,-356.058261,86.754364
74,-356.753248,86.209087
75,-350.359193,82.911398
76,-341.026512,83.367142
77,-342.862014,85.085535
78,-348.580869,85.251213
79,-348.758847,84.972299
80,-359.936495,87.017507
81,-342.583591,81.006670
82,-354.528795,86.676457
83,-348.754033,81.427094
84,-346.043751,81.385165
85,-338.032893,76.764686
86,-356.855974,82.181692
87,-358.924081,87.497458
88,-352.766918,82.640699
89,-348.081522,80.504980
90,-349.646145,85.907549
91,-356.886400,88.711896
92,-346.284304,86.764298
93,-348.633221,83.552158
94,-349.058249,81.277917
95,-346.122061,76.837596
96,-346.426734,80.571009
97,-360.047701,85.616297
98,-347.698377,83.769759
99,-354.421010,87.307591
100,-355.913474,81.925117
101,-353.091977,84.484710
102,-338.028586,81.276944
103,-349.327551,84.529796
104,-354.176869,85.090521
105,-338.898259,80.613682
106,-343.095161,80.622921
107,-343.494047,82.366971
108,-352.029034,87.682192
109,-349.810774,82.808003
110,-343.939341,82.953794
111,-340.896692,81.873778
112,-345.738613,85.781712
113,-351.685197,84.637666
114,-342.418261,77.210453
115,-348.136103,84.599602
116,-334.428667,77.987067
117,-340.067042,83.993788
118,-352.231623,84.472365
119,-349.141242,84.698571
120,-348.921035,82.422032
121,-354.245877,84.143711
122,-359.788517,86.405849
123,-350.906264,82.974271
124,-341.225659,83.636431
125,-345.043680,83.896468
126,-333.327495,77.135866
127,-363.428180,90.335761
128,-345.887617,82.361959
129,-349.585055,83.391206
130,-354.120921,84.343479
131,-349.137431,79.884388
132,-351.134792,86.238446
133,-352.027050,85.645926
134,-357.140817,86.893159
135,-348.142565,84.182587
136,-350.898263,82.581751
137,-349.454245,83.352110
138,-352.101854,84.237674
139,-342.430613,81.361714
140,-358.585235,84.808396
141,-353.787588,86.044847
142,-350.231860,81.362285
143,-342.857647,81.412450
144,-355.106773,84.410256
145,-353.273122,84.878373
146,-347.081475,82.271878
147,-347.941893,83.231102
148,-352.739222,84.364043
149,-346.746704,80.669759
150,-350.720283,82.093499
151,-344.691041,83.057098
152,-347.584391,84.924258
153,-358.942332,85.250899
154,-348.142619,81.201202
155,-354.028296,84.363060
156,-350.026021,86.291909
157,-350.630931,82.196033
158,-348.757019,81.224238
159,-350.533224,83.575353
160,-345.805779,84.200271
161,-351.205365,85.114996
162,-350.440102,83.499052
163,-351.537232,83.409680
164,-355.918798,88.033123
165,-358.637670,85.672364
166,-345.535805,79.965162
167,-335.086712,77.403289
168,-340.206804,80.007622
169,-347.929710,80.542053
170,-344.753643,80.682091
171,-355.356648,84.288087
172,-359.512543,89.305531
173,-352.135320,85.233075
174,-348.687809,81.075234
175,-342.227680,76.817622
176,-340.256224,81.696572
177,-345.631440,84.959270
178,-341.610619,83.661771
179,-346.785158,82.209206
180,-340.700611,83.635858
181,-345.026424,81.896075
182,-337.637190,81.529828
183,-353.336201,85.747311
184,-363.067600,87.495875
185,-344.905988,81.467858
186,-354.620364,87.180296
187,-363.289982,87.547890
188,-350.319520,81.607774
189,-354.007240,84.304918
190,-358.838566,89.103326
191,-356.643062,85.403690
192,-353.144617,86.417275
193,-344.525720,77.605301
194,-342.842292,80.308348
195,-349.961551,82.738535
196,-348.646096,79.810910
197,-350.424072,80.453629
198,-358.927960,86.718026
199,-336.690457,79.536534
200,-343.119753,82.574910
201,-343.148606,83.069648
202,-343.672761,78.233841
203,-340.240113,75.052936
204,-347.453262,82.900995
205,-345.840509,78.489885
206,-334.810718,79.473191
207,-353.574078,84.994056
208,-358.214503,86.672535
209,-348.800574,83.214972
210,-354.665368,89.064860
211,-359.955540,86.055705
212,-353.368631,83.464076
213,-344.988388,79.460947
214,-336.019732,78.327162
215,-343.223502,79.372562
216,-358.308344,84.165630
217,-353.325989,83.568117
218,-345.158239,78.547586
219,-344.422356,78.185381
220,-346.290430,79.828460
221,-350.461668,82.182685
222,-352.372733,85.512476
223,-344.097078,78.613474
224,-347.911152,82.864932
225,-349.338521,84.710157
226,-337.012306,77.141827
227,-340.428259,75.787471
228,-343.663356,79.598402
229,-338.312389,81.097762
230,-350.294451,81.775286
231,-357.317688,80.239220
232,-347.175031,81.734553
233,-343.128430,81.792275
234,-350.680740,84.194717
235,-348.657067,81.328014
236,-353.005954,82.058551
237,-348.531334,82.983323
238,-350.940963,81.501089
239,-343.443851,83.700904
240,-350.591478,85.786630
241,-355.540448,83.871454
242,-347.575338,81.547741
243,-349.725689,83.543683
244,-351.156695,85.241818
245,-360.563597,86.791369
246,-348.393577,82.192619
247,-343.834593,79.529954
248,-346.597920,83.269821
